Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Currency,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision_Hours,Discount (%)
08-297-3351,34,Male,High,Single,Master's,High,Thá»‹ Tráº¥n Than UyÃªn,Health Care,USD,$53.87,10,Online,2,2,2,None,Very Sensitive,0,8,High,Tablet,Cash,6/25/2024,TRUE,TRUE,Wants-based,Standard,2,30
47-710-5471,50,Male,Middle,Single,High School,Middle,Huangtan,Beauty & Personal Care,USD,$427.82,9,Online,5,4,1,High,Somewhat Sensitive,1,5,High,Desktop,PayPal,4/4/2024,FALSE,TRUE,Planned,Express,14,0
22-352-0576,48,Male,Middle,Married,Bachelor's,Middle,NabÄ«nagar,Food & Beverages,USD,$282.82,6,Online,5,3,2,None,Somewhat Sensitive,2,10,Medium,Desktop,PayPal,2/29/2024,TRUE,FALSE,Wants-based,Standard,3,0
62-493-5282,35,Male,High,Widowed,High School,Middle,Shuigou,Health Care,USD,$215.31,7,In-Store,1,4,0,High,Somewhat Sensitive,2,2,None,Smartphone,Debit Card,4/9/2024,TRUE,TRUE,Impulsive,Standard,7,15
98-817-6731,30,Male,High,Married,Bachelor's,Middle,Manwakh,Health Supplements,USD,$183.66,11,Online,2,2,0,Medium,Very Sensitive,0,8,High,Tablet,Other,4/18/2024,TRUE,TRUE,Planned,Express,6,15
73-698-2326,39,Male,Middle,Divorced,Bachelor's,High,Daying,Baby Products,USD,$198.73,10,Mixed,5,1,2,High,Very Sensitive,1,8,Low,Smartphone,Debit Card,2/2/2024,TRUE,TRUE,Impulsive,No Preference,4,5
62-687-5354,23,Male,Middle,Single,High School,Middle,Abaetetuba,Health Care,USD,$265.72,5,Online,4,5,2,High,Very Sensitive,0,1,Low,Tablet,paypal,4/22/2024,TRUE,FALSE,Planned,No Preference,13,15
94-288-4423,39,Female,High,Widowed,Master's,High,Qalâ€˜eh-ye KhvÄjeh,Beauty & Personal Care,USD,$138.35,2,In-Store,1,4,0,None,Somewhat Sensitive,0,6,None,Desktop,PayPal,7/14/2024,TRUE,FALSE,Impulsive,Express,8,30
77-796-5786,42,Male,Middle,Single,Master's,High,Beiyuan,Furniture,USD,$441.87,3,In-Store,5,5,1,Low,Very Sensitive,1,4,Low,Tablet,Other,9/10/2024,TRUE,TRUE,Need-based,No Preference,13,20
36-323-3504,29,Male,Middle,Widowed,Master's,High,Fengtai,Food & Beverages,USD,$178.29,4,Online,5,3,0,None,Very Sensitive,2,1,High,Desktop,PayPal,7/29/2024,TRUE,FALSE,Need-based,No Preference,8,30
08-652-2085,48,Male,Middle,Single,Master's,High,PostÅ™ekov,Animal Feed,USD,$77.08,10,In-Store,4,4,2,Low,Not Sensitive,2,7,High,Tablet,other,10/15/2024,TRUE,TRUE,Need-based,No Preference,1,25
00-733-8770,37,Female,High,Single,Master's,High,Narok,Arts & Crafts,USD,$266.90,11,Online,5,1,1,None,Not Sensitive,0,3,None,Desktop,Cash,7/1/2024,TRUE,TRUE,Impulsive,No Preference,13,0
43-612-8079,47,Male,High,Divorced,High School,Middle,Colima,Sports & Outdoors,USD,$269.84,4,Online,3,2,1,Low,Somewhat Sensitive,1,10,None,Desktop,cash,5/4/2024,FALSE,TRUE,Planned,No Preference,2,20
56-072-7011,19,Male,High,Single,Master's,High,Heemstede,Mobile Accessories,USD,$334.22,8,In-Store,5,2,1,High,Very Sensitive,0,6,Medium,Smartphone,Credit Card,3/2/2024,FALSE,TRUE,Need-based,Express,1,0
12-409-5166,48,Male,Middle,Divorced,Bachelor's,High,Camp Ithier,Furniture,USD,$474.56,8,Online,2,5,1,High,Not Sensitive,0,3,High,Desktop,Credit Card,4/17/2024,FALSE,FALSE,Need-based,No Preference,12,25
30-133-5120,30,Male,Middle,Widowed,Bachelor's,Middle,Brikcha,Books,USD,$360.91,4,In-Store,4,4,2,High,Somewhat Sensitive,1,3,Medium,Tablet,Debit Card,8/30/2024,TRUE,FALSE,Wants-based,Express,4,30
58-788-8938,49,Male,High,Married,High School,Middle,HachiÅji,Health Supplements,USD,$373.49,6,Mixed,1,2,1,High,Somewhat Sensitive,0,2,Medium,Desktop,PayPal,4/23/2024,FALSE,TRUE,Planned,No Preference,1,25
97-463-0048,44,Female,Middle,Single,Master's,High,Mangge,Sports & Outdoors,USD,$462.30,5,Mixed,1,5,1,Medium,Not Sensitive,2,5,Medium,Desktop,Other,11/25/2024,TRUE,FALSE,Planned,Express,4,5
53-951-2529,25,Male,Middle,Divorced,Master's,High,Burgastai,Electronics,USD,$332.67,8,Mixed,4,2,1,High,Not Sensitive,0,9,Medium,Smartphone,PayPal,12/11/2024,FALSE,TRUE,Need-based,No Preference,4,0
52-726-9328,19,Genderfluid,High,Single,High School,High,Pingzhuang,Office Supplies,USD,$235.39,9,Mixed,5,2,1,Medium,Not Sensitive,0,8,High,Desktop,Debit Card,5/25/2024,FALSE,TRUE,Planned,Express,6,15
47-992-7446,41,Male,Middle,Married,Bachelor's,High,Vitali,Electronics,USD,$269.78,7,Mixed,1,2,2,High,Somewhat Sensitive,1,8,Medium,Desktop,Credit Card,7/25/2024,FALSE,FALSE,Planned,Express,5,5
62-892-2088,38,Male,High,Widowed,Master's,High,Huakoulongtan,Software & Apps,USD,$498.33,2,Mixed,5,4,2,Medium,Not Sensitive,1,9,Low,Tablet,Cash,5/8/2024,FALSE,TRUE,Need-based,Express,1,30
07-560-6637,41,Female,Middle,Divorced,Master's,High,Lobuk,Clothing,USD,$182.94,7,In-Store,4,5,0,None,Not Sensitive,0,1,None,Tablet,Debit Card,5/28/2024,TRUE,FALSE,Planned,No Preference,12,10
76-982-8107,47,Female,Middle,Widowed,Master's,High,La Mohammedia,Electronics,USD,$121.70,7,Online,4,2,1,High,Not Sensitive,1,3,Low,Desktop,Other,6/24/2024,TRUE,TRUE,Need-based,Standard,8,25
50-510-5119,43,Male,High,Widowed,Master's,High,Montecristi,Beauty & Personal Care,USD,$489.27,4,Mixed,4,2,1,Medium,Very Sensitive,2,3,Medium,Tablet,Cash,1/13/2024,TRUE,TRUE,Need-based,Express,3,0
43-172-9431,25,Male,Middle,Divorced,High School,Middle,Lameira,Gardening & Outdoors,USD,$303.93,6,In-Store,1,2,2,High,Not Sensitive,0,6,Low,Desktop,Debit Card,3/13/2024,FALSE,TRUE,Need-based,No Preference,2,15
56-506-4709,50,Male,Middle,Married,Bachelor's,Middle,Glendale,Arts & Crafts,USD,$302.74,11,In-Store,2,5,1,Low,Somewhat Sensitive,1,2,High,Desktop,Debit Card,6/28/2024,FALSE,TRUE,Planned,No Preference,5,30
68-296-5978,36,Male,High,Married,High School,Middle,Kadumelati,Hotels,USD,$157.21,11,Mixed,4,3,0,Medium,Very Sensitive,0,4,Medium,Smartphone,Cash,4/30/2024,TRUE,FALSE,Planned,No Preference,5,0
27-262-6874,25,Female,Middle,Married,Bachelor's,High,Yuyapichis,Books,USD,$159.45,2,Mixed,2,4,1,Low,Somewhat Sensitive,2,3,High,Tablet,Other,6/14/2024,FALSE,TRUE,Impulsive,Express,14,5
86-268-2904,49,Male,High,Widowed,High School,Middle,Pindiga,Jewelry & Accessories,USD,$312.93,2,Online,2,1,1,None,Not Sensitive,1,8,Low,Desktop,Cash,8/4/2024,TRUE,TRUE,Need-based,Express,3,0
30-528-9105,42,Female,Middle,Married,Master's,High,Aksha,Gardening & Outdoors,USD,$65.68,4,Online,1,1,2,None,Somewhat Sensitive,1,9,None,Desktop,Cash,5/7/2024,FALSE,TRUE,Wants-based,Standard,12,15
47-931-2642,46,Male,Middle,Widowed,Bachelor's,High,BelÅ«sovka,Beauty & Personal Care,USD,$61.86,5,Online,5,2,2,Medium,Somewhat Sensitive,1,5,High,Smartphone,credit card,11/15/2024,FALSE,TRUE,Need-based,Standard,9,5
03-991-2098,41,Female,High,Divorced,Bachelor's,Middle,Bor,Software & Apps,USD,$343.77,6,In-Store,1,5,1,None,Not Sensitive,1,6,High,Smartphone,Debit Card,2/16/2024,FALSE,TRUE,Impulsive,No Preference,3,15
87-290-8263,31,Male,High,Widowed,High School,High,Metchosin,Home Appliances,USD,$107.21,2,Mixed,3,5,2,Low,Not Sensitive,2,4,None,Tablet,cash,8/5/2024,FALSE,FALSE,Planned,Standard,6,25
18-841-7253,50,Female,High,Divorced,High School,Middle,Xingxi,Books,USD,$148.98,12,Mixed,5,4,0,None,Not Sensitive,2,1,Medium,Desktop,PayPal,8/11/2024,TRUE,FALSE,Wants-based,Express,13,25
90-144-9193,21,Female,Middle,Divorced,High School,Middle,Liren,Furniture,USD,$490.41,4,Online,2,5,1,High,Somewhat Sensitive,0,9,Low,Desktop,debit card,12/15/2024,TRUE,FALSE,Need-based,Express,3,25
81-111-7832,50,Female,High,Widowed,Bachelor's,Middle,PelasgÃ­a,Animal Feed,USD,$461.34,4,Online,5,2,2,None,Very Sensitive,2,2,Medium,Desktop,debit card,3/6/2024,TRUE,FALSE,Planned,No Preference,7,10
88-167-7129,40,Polygender,High,Married,Bachelor's,Middle,Ilâ€™inskiy,Packages),USD,$338.89,7,In-Store,5,5,0.2,High,Somewhat Sensitive,1,1,Medium,Desktop,Other,5/21/2024,TRUE,TRUE,Wants-based,No Preference,3,15
60-838-4334,45,Male,High,Single,Bachelor's,High,Hongshanzui,Books,USD,$222.63,3,Mixed,2,5,1,Low,Somewhat Sensitive,0,1,Medium,Smartphone,Debit Card,3/23/2024,TRUE,TRUE,Wants-based,Express,6,20
43-920-9499,35,Bigender,Middle,Widowed,High School,Middle,Tarata,Food & Beverages,USD,$71.95,2,Mixed,3,3,0.2,None,Very Sensitive,2,5,None,Smartphone,Other,9/22/2024,FALSE,FALSE,Planned,No Preference,13,10
63-217-7638,34,Non-binary,Middle,Single,Bachelor's,Middle,Colima,Arts & Crafts,USD,$264.52,9,Online,5,4,2,None,Not Sensitive,0,9,Low,Smartphone,cash,4/2/2024,TRUE,TRUE,Need-based,Standard,6,20
97-237-3483,49,Male,Middle,Single,High School,Middle,Moju,Health Care,USD,$414.80,9,Mixed,4,2,2,None,Very Sensitive,2,9,None,Tablet,PayPal,1/30/2024,FALSE,FALSE,Planned,Express,7,10
37-513-5073,33,Female,Middle,Married,Master's,High,Mizque,Electronics,USD,$50.79,12,Mixed,4,3,1,Medium,Not Sensitive,0,2,Low,Desktop,Debit Card,5/28/2024,FALSE,FALSE,Wants-based,No Preference,3,0
41-602-4042,47,Female,High,Single,High School,Middle,Oslo,Beauty & Personal Care,USD,$264.30,10,Online,1,1,0.3,Medium,Very Sensitive,0,2,Low,Smartphone,Cash,8/20/2024,TRUE,TRUE,Planned,Standard,5,30
37-748-4988,21,Male,Middle,Married,High School,High,RadÄâ€˜,Furniture,USD,$122.46,12,In-Store,4,1,2,High,Not Sensitive,1,9,Medium,Smartphone,debit card,2/15/2024,TRUE,FALSE,Planned,Standard,6,25
03-977-8103,25,Male,Middle,Widowed,Bachelor's,Middle,Quebrada Canoa,Books,USD,$238.01,8,Mixed,4,5,1,Low,Not Sensitive,2,2,High,Smartphone,Other,7/13/2024,TRUE,TRUE,Impulsive,No Preference,5,20
07-834-3350,29,Female,High,Single,Master's,Middle,San Luis,Gardening & Outdoors,USD,$490.34,4,Mixed,4,1,1,Medium,Not Sensitive,2,4,High,Desktop,Debit Card,4/17/2024,FALSE,TRUE,Wants-based,No Preference,2,5
00-285-9607,44,Genderfluid,Middle,Married,Bachelor's,Middle,Sobinka,Clothing,USD,$245.98,4,Mixed,1,1,0,Low,Somewhat Sensitive,2,7,None,Desktop,PayPal,11/29/2024,FALSE,FALSE,Planned,Standard,10,30
52-240-3825,34,Male,High,Widowed,High School,High,Jolo,Home Appliances,USD,$390.83,9,Mixed,3,2,1,High,Somewhat Sensitive,2,5,Medium,Tablet,credit card,10/28/2024,TRUE,FALSE,Planned,Standard,8,25
85-922-0190,19,Female,High,Widowed,Bachelor's,High,Nanfeng,Toys & Games,USD,$158.84,6,Online,3,3,1,Low,Not Sensitive,0,4,None,Desktop,PayPal,7/12/2024,TRUE,FALSE,Wants-based,Express,5,10
03-874-9055,29,Female,Middle,Married,Bachelor's,High,Amparo,Mobile Accessories,USD,$439.24,8,In-Store,3,5,2,Low,Very Sensitive,0,6,Low,Smartphone,Cash,7/26/2024,FALSE,FALSE,Impulsive,Express,10,20
35-122-5020,48,Female,High,Married,Bachelor's,Middle,Pukekohe East,Arts & Crafts,USD,$92.43,12,Mixed,1,1,1,Low,Very Sensitive,0,7,Low,Desktop,PayPal,12/5/2024,FALSE,TRUE,Wants-based,Standard,6,30
07-816-2673,46,Female,Middle,Married,Master's,Middle,Topolâ€™noye,Food & Beverages,USD,$333.15,9,Online,4,5,1,High,Not Sensitive,1,1,Low,Tablet,Other,8/12/2024,FALSE,FALSE,Impulsive,Standard,14,15
50-637-1630,42,Polygender,High,Married,High School,Middle,Inderka,Electronics,USD,$64.22,9,Mixed,5,4,1.3,High,Not Sensitive,1,2,None,Smartphone,other,1/2/2024,FALSE,FALSE,Impulsive,No Preference,10,10
86-044-1071,30,Female,Middle,Divorced,Master's,Middle,Ngawi,Hotels,USD,$290.53,3,Mixed,1,2,0,None,Somewhat Sensitive,1,6,Low,Desktop,PayPal,11/4/2024,TRUE,TRUE,Wants-based,Standard,10,5
79-939-2140,41,Male,Middle,Widowed,High School,High,Yishui,Health Care,USD,$251.80,6,Online,5,1,1,Low,Somewhat Sensitive,1,8,None,Tablet,Debit Card,7/5/2024,FALSE,TRUE,Need-based,Standard,11,5
07-479-3919,27,Female,Middle,Single,High School,High,KÃ½thnos,Sports & Outdoors,USD,$480.52,3,Online,3,1,2,Low,Very Sensitive,1,6,High,Desktop,Credit Card,4/30/2024,TRUE,FALSE,Planned,Express,13,30
28-676-0614,49,Male,Middle,Married,High School,High,La Ravoire,Clothing,USD,$461.71,10,In-Store,2,5,1,Medium,Somewhat Sensitive,0,10,Medium,Smartphone,Other,2/16/2024,FALSE,TRUE,Wants-based,Standard,11,15
46-167-7999,44,Bigender,Middle,Single,Master's,Middle,PoÃ¡,Beauty & Personal Care,USD,$288.34,12,Mixed,5,5,0,None,Very Sensitive,1,2,Medium,Smartphone,PayPal,3/20/2024,FALSE,FALSE,Wants-based,No Preference,6,15
63-680-7694,29,Female,High,Divorced,Master's,Middle,Mbala,Hotels,USD,$194.08,3,Online,5,4,1,Medium,Very Sensitive,2,1,None,Tablet,paypal,10/27/2024,TRUE,TRUE,Need-based,No Preference,13,5
77-241-7621,26,Male,High,Married,Bachelor's,High,Warudoyong,Food & Beverages,USD,$198.45,11,Mixed,1,1,2,Low,Very Sensitive,0,6,High,Desktop,Credit Card,5/4/2024,TRUE,TRUE,Wants-based,Express,5,30
04-349-6759,33,Female,High,Married,Bachelor's,High,BanÄ« KhaddÄsh,Food & Beverages,USD,$216.45,5,In-Store,4,1,1,None,Very Sensitive,2,10,High,Tablet,Other,10/31/2024,TRUE,FALSE,Impulsive,Standard,3,20
32-799-7704,34,Female,High,Widowed,Master's,High,Przelewice,Health Care,USD,$358.72,5,In-Store,3,5,1,High,Not Sensitive,0,2,None,Desktop,Cash,2/6/2024,FALSE,FALSE,Impulsive,Standard,12,20
89-997-9041,36,Male,High,Widowed,High School,Middle,Kudanding,Office Supplies,USD,$367.56,9,Mixed,5,1,0,High,Very Sensitive,0,3,High,Desktop,credit card,7/18/2024,FALSE,FALSE,Need-based,Standard,14,15
06-594-3417,27,Male,High,Single,Bachelor's,High,Panagyurishte,Software & Apps,USD,$88.78,10,In-Store,3,1,2,Low,Somewhat Sensitive,1,9,High,Desktop,Other,1/6/2024,TRUE,TRUE,Wants-based,Express,13,15
73-991-0066,35,Female,High,Single,Bachelor's,Middle,San Marcos de ColÃ³n,Baby Products,USD,$465.85,10,Online,4,4,2,Low,Somewhat Sensitive,2,2,High,Desktop,Credit Card,4/4/2024,FALSE,TRUE,Need-based,Standard,7,30
71-436-6908,47,Male,High,Divorced,Bachelor's,Middle,Arnprior,Toys & Games,USD,$262.61,3,Online,3,3,0,Medium,Somewhat Sensitive,0,3,Medium,Smartphone,Cash,2/28/2024,TRUE,TRUE,Need-based,No Preference,6,30
31-491-8457,47,Female,High,Single,Bachelor's,High,Tipaz,Beauty & Personal Care,USD,$91.24,8,Online,4,5,0,None,Somewhat Sensitive,2,2,Low,Smartphone,Debit Card,10/28/2024,FALSE,FALSE,Wants-based,No Preference,4,15
09-443-7536,37,Female,High,Single,Bachelor's,High,Maurisu,Jewelry & Accessories,USD,$425.69,5,Mixed,1,1,2,Medium,Not Sensitive,1,4,Low,Smartphone,Debit Card,6/21/2024,FALSE,TRUE,Wants-based,Standard,4,10
76-148-9413,43,Non-binary,High,Widowed,Master's,Middle,Benevides,Arts & Crafts,USD,$446.11,9,Mixed,5,2,0,Medium,Somewhat Sensitive,0,2,High,Smartphone,Credit Card,6/6/2024,TRUE,FALSE,Need-based,No Preference,11,5
03-180-9200,39,Male,High,Divorced,Bachelor's,Middle,CurumanÃ­,Packages),USD,$490.11,8,In-Store,3,2,1,None,Very Sensitive,0,4,None,Desktop,Credit Card,12/24/2024,FALSE,TRUE,Impulsive,No Preference,14,10
15-152-9751,21,Female,High,Married,High School,Middle,Turkestan,Furniture,USD,$403.57,6,Online,1,4,2,High,Somewhat Sensitive,1,9,High,Desktop,Debit Card,11/14/2024,TRUE,TRUE,Wants-based,Standard,1,15
51-116-5937,25,Polygender,High,Widowed,Bachelor's,Middle,Lazarat,Travel & Leisure (Flights,USD,$442.15,10,In-Store,5,4,0,None,Not Sensitive,2,1,Medium,Smartphone,PayPal,12/18/2024,FALSE,FALSE,Impulsive,Express,9,20
86-359-7320,43,Female,Middle,Widowed,Master's,Middle,Phu Loc,Toys & Games,USD,$78.71,5,In-Store,3,5,2,Low,Very Sensitive,0,2,High,Tablet,Debit Card,4/10/2024,FALSE,TRUE,Planned,Express,4,0
18-263-0366,33,Female,Middle,Divorced,Bachelor's,Middle,Abiko,Books,USD,$491.51,2,Online,2,4,2,None,Not Sensitive,0,1,None,Tablet,Cash,12/6/2024,FALSE,FALSE,Impulsive,Express,7,30
22-053-4627,30,Female,High,Married,High School,High,KamÃ¡rai,Food & Beverages,USD,$457.39,12,Online,4,1,1,Medium,Somewhat Sensitive,2,7,Medium,Smartphone,Debit Card,10/29/2024,FALSE,FALSE,Wants-based,Express,9,5
66-557-1474,25,Male,Middle,Single,Master's,Middle,LÄ«kak,Furniture,USD,$178.61,12,Online,5,1,0,Medium,Somewhat Sensitive,2,6,High,Tablet,Debit Card,7/10/2024,TRUE,TRUE,Need-based,Express,8,10
60-834-3348,32,Female,Middle,Married,Master's,Middle,Gafargaon,Jewelry & Accessories,USD,$492.51,7,In-Store,3,1,2,Medium,Not Sensitive,2,3,High,Tablet,Debit Card,1/30/2024,FALSE,FALSE,Impulsive,No Preference,4,30
89-189-3295,23,Female,Middle,Single,Master's,Middle,Vereshchagino,Office Supplies,USD,$411.40,3,In-Store,2,4,0,None,Somewhat Sensitive,2,8,Low,Smartphone,Cash,8/12/2024,TRUE,FALSE,Need-based,Standard,6,25
09-775-4058,23,Male,High,Married,High School,High,PerzÃ³w,Mobile Accessories,USD,$96.52,11,Online,2,4,2,Low,Somewhat Sensitive,0,4,High,Desktop,Other,3/17/2024,TRUE,TRUE,Planned,Express,11,15
44-949-9040,23,Female,High,Divorced,Bachelor's,High,Garibaldi,Health Care,USD,$65.45,6,In-Store,2,1,2,None,Very Sensitive,0,2,Medium,Desktop,paypal,9/21/2024,FALSE,FALSE,Wants-based,No Preference,3,25
00-477-9449,36,Male,Middle,Widowed,Bachelor's,High,White Rock,Packages),USD,$255.86,3,In-Store,2,4,2,Medium,Not Sensitive,0,3,None,Desktop,Other,3/25/2024,FALSE,TRUE,Impulsive,Standard,4,0
98-585-4742,38,Female,High,Widowed,High School,High,Ãgios AndrÃ©as,Home Appliances,USD,$74.69,10,Mixed,4,1,1,High,Not Sensitive,2,2,Low,Desktop,Credit Card,11/12/2024,TRUE,TRUE,Planned,Express,3,30
10-247-0192,29,Female,High,Single,Bachelor's,Middle,Cali,Groceries,USD,$430.75,8,Mixed,3,1,0,Medium,Very Sensitive,2,6,Low,Tablet,PayPal,4/6/2024,FALSE,TRUE,Wants-based,No Preference,6,10
94-682-4886,27,Male,Middle,Single,Bachelor's,High,Gawul,Gardening & Outdoors,USD,$370.17,2,Mixed,3,2,0,High,Not Sensitive,0,5,High,Tablet,PayPal,11/23/2024,TRUE,FALSE,Need-based,Express,1,10
90-272-5701,28,Male,Middle,Single,Master's,High,Semiletka,Toys & Games,USD,$384.26,6,Mixed,4,5,0,None,Somewhat Sensitive,0,4,High,Tablet,Other,7/11/2024,TRUE,TRUE,Impulsive,Express,11,0
22-692-3470,46,Female,High,Widowed,High School,High,SÃ£o CristÃ³vÃ£o,Sports & Outdoors,USD,$128.01,2,Online,3,2,2,Medium,Very Sensitive,0,5,None,Smartphone,debit card,4/17/2024,TRUE,FALSE,Impulsive,Standard,10,0
78-824-1887,26,Male,Middle,Married,High School,Middle,Junshan,Travel & Leisure (Flights,USD,$301.40,4,Mixed,1,5,0,High,Not Sensitive,0,4,High,Desktop,Other,9/14/2024,FALSE,TRUE,Impulsive,No Preference,5,25
71-667-2334,33,Polygender,High,Married,Bachelor's,Middle,Isla Verde,Travel & Leisure (Flights,USD,$397.25,6,Mixed,2,3,2,None,Not Sensitive,0,6,Medium,Smartphone,Debit Card,8/8/2024,FALSE,FALSE,Planned,No Preference,2,20
40-224-1057,40,Female,Middle,Married,Bachelor's,High,Sabugo,Sports & Outdoors,USD,$96.18,3,In-Store,4,2,2,None,Not Sensitive,0,4,Medium,Smartphone,Debit Card,5/5/2024,FALSE,FALSE,Wants-based,No Preference,10,0
00-265-0556,20,Female,Middle,Widowed,High School,Middle,Qiryat Yam,Furniture,USD,$390.44,4,Online,3,2,1,None,Very Sensitive,1,6,None,Tablet,Credit Card,2/15/2024,TRUE,TRUE,Need-based,Express,4,25
23-085-0811,43,Female,High,Widowed,Master's,High,Daâ€™an,Health Care,USD,$61.50,11,Mixed,3,1,2,High,Not Sensitive,0,10,Medium,Tablet,PayPal,1/26/2024,TRUE,FALSE,Impulsive,Express,8,5
60-470-3563,29,Male,Middle,Married,Bachelor's,Middle,Malasin,Gardening & Outdoors,USD,$234.44,6,Online,3,5,2,Medium,Very Sensitive,1,9,Medium,Smartphone,paypal,5/23/2024,TRUE,TRUE,Wants-based,Express,5,20
55-301-9368,34,Male,High,Married,Master's,High,Zamora,Electronics,USD,$318.84,6,Mixed,3,5,1,High,Somewhat Sensitive,0,8,High,Desktop,Credit Card,4/20/2024,TRUE,TRUE,Planned,No Preference,10,20
78-905-2660,36,Female,Middle,Divorced,Bachelor's,High,Damnoen Saduak,Beauty & Personal Care,USD,$327.32,6,Online,2,1,1,Medium,Very Sensitive,1,10,High,Desktop,PayPal,6/9/2024,FALSE,TRUE,Impulsive,Express,13,0
12-699-6543,49,Male,Middle,Widowed,Bachelor's,Middle,Celso Ramos,Clothing,USD,$475.64,3,Online,1,1,0,None,Somewhat Sensitive,1,8,Low,Tablet,Other,2/15/2024,TRUE,FALSE,Wants-based,Standard,9,25
19-933-8095,34,Male,Middle,Single,Bachelor's,High,Gaosheng,Luxury Goods,USD,$68.59,9,In-Store,5,2,2,Low,Very Sensitive,1,7,High,Desktop,debit card,4/18/2024,TRUE,TRUE,Need-based,No Preference,5,10
47-501-3435,38,Female,High,Married,Bachelor's,High,Gimcheon,Books,USD,$133.04,12,Mixed,2,1,1,High,Somewhat Sensitive,1,1,Low,Desktop,Credit Card,7/7/2024,FALSE,FALSE,Need-based,No Preference,11,5
90-322-7329,44,Female,High,Widowed,High School,Middle,Buensuseso,Luxury Goods,USD,$196.63,9,In-Store,2,2,1,High,Very Sensitive,0,7,None,Smartphone,PayPal,12/15/2024,TRUE,TRUE,Wants-based,No Preference,7,20
22-860-9860,24,Female,High,Married,High School,High,Pasinan Barat,Home Appliances,USD,$473.96,12,Mixed,2,4,0,Medium,Not Sensitive,2,3,High,Smartphone,other,7/28/2024,TRUE,TRUE,Impulsive,Standard,14,20
27-347-7437,44,Female,High,Married,Bachelor's,High,Mineiros,Luxury Goods,USD,$472.52,8,Online,1,3,1,Low,Very Sensitive,2,10,Low,Tablet,Credit Card,1/24/2024,TRUE,TRUE,Wants-based,Standard,14,15
73-942-8440,37,Male,Middle,Married,Bachelor's,High,ÐœÐ°Ñ€Ð¸Ð½Ð¾,Gardening & Outdoors,USD,$335.80,9,In-Store,1,4,2,None,Very Sensitive,2,1,Low,Desktop,credit card,2/10/2024,TRUE,FALSE,Planned,Standard,5,10
28-855-1639,46,Male,High,Single,High School,Middle,Jiaozuo,Electronics,USD,$85.57,12,Online,5,5,2,High,Somewhat Sensitive,2,4,High,Smartphone,debit card,8/31/2024,FALSE,TRUE,Need-based,No Preference,9,30
59-971-0799,48,Male,Middle,Divorced,Bachelor's,High,Vichuga,Health Supplements,USD,$108.50,11,In-Store,1,1,1,High,Very Sensitive,0,2,High,Desktop,Debit Card,7/16/2024,TRUE,FALSE,Need-based,Standard,10,10
35-879-0014,34,Male,High,Married,Master's,Middle,Zwedru,Food & Beverages,USD,$172.50,8,Mixed,5,3,2,High,Very Sensitive,2,10,Low,Smartphone,Credit Card,7/19/2024,FALSE,TRUE,Wants-based,No Preference,7,0
84-260-6464,23,Female,Middle,Married,Bachelor's,High,Tabuc Pontevedra,Mobile Accessories,USD,$212.80,6,In-Store,1,5,0,Low,Not Sensitive,1,6,Low,Smartphone,PayPal,5/17/2024,TRUE,TRUE,Need-based,Standard,1,25
68-129-1060,37,Female,High,Divorced,Bachelor's,High,AbaetÃ©,Arts & Crafts,USD,$324.41,7,In-Store,5,5,0,Medium,Very Sensitive,0,7,Low,Desktop,other,4/29/2024,FALSE,TRUE,Impulsive,Standard,4,5
81-225-6647,43,Female,High,Widowed,Bachelor's,High,Changbai,Animal Feed,USD,$342.39,8,Online,4,3,2,None,Not Sensitive,2,7,Low,Tablet,Debit Card,1/4/2024,FALSE,FALSE,Need-based,Express,9,0
65-036-2410,50,Female,Middle,Single,High School,Middle,Paris 09,Health Care,USD,$446.86,9,Online,1,2,2,None,Not Sensitive,0,3,None,Tablet,debit card,11/7/2024,TRUE,TRUE,Wants-based,No Preference,5,20
68-458-0904,20,Female,High,Single,Bachelor's,High,Pyra,Sports & Outdoors,USD,$463.15,3,Mixed,3,5,0,None,Not Sensitive,2,4,Medium,Tablet,credit card,4/25/2024,TRUE,TRUE,Planned,No Preference,9,20
93-093-0556,42,Male,Middle,Single,Master's,Middle,Pan-an,Sports & Outdoors,USD,$122.99,12,In-Store,4,5,1,Low,Very Sensitive,1,8,Medium,Tablet,Cash,10/3/2024,TRUE,FALSE,Planned,No Preference,1,15
89-833-7175,43,Male,Middle,Widowed,High School,High,KÄ™sowo,Animal Feed,USD,$322.40,7,Mixed,1,2,1,Medium,Very Sensitive,0,7,Medium,Tablet,other,8/7/2024,TRUE,FALSE,Planned,Standard,2,20
36-340-8494,38,Male,Middle,Divorced,Bachelor's,High,Perugia,Arts & Crafts,USD,$73.19,5,Online,4,4,2,Medium,Somewhat Sensitive,0,6,None,Tablet,Other,4/11/2024,FALSE,FALSE,Wants-based,Standard,3,5
